symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2026-06-10 14:05:00+00:00,290.25,290.55,290.0,290.35,36523.0,501.0,290.282961
AAPL,2026-06-10 14:10:00+00:00,290.39,291.13,289.92,290.74,38856.0,666.0,290.55475
AAPL,2026-06-10 14:15:00+00:00,290.76,290.76,289.845,290.53,21707.0,352.0,290.227068
AAPL,2026-06-10 14:20:00+00:00,290.5,290.88,290.3,290.575,18001.0,353.0,290.493088
AAPL,2026-06-10 14:25:00+00:00,290.44,290.5,289.325,289.73,25707.0,503.0,289.856706
AAPL,2026-06-10 14:30:00+00:00,289.73,290.23,289.19,290.08,30710.0,616.0,289.595871
AAPL,2026-06-10 14:35:00+00:00,290.03,290.6,289.01,289.21,28088.0,508.0,289.869771
AAPL,2026-06-10 14:40:00+00:00,289.23,289.65,288.71,288.71,19997.0,323.0,289.166354
AAPL,2026-06-10 14:45:00+00:00,288.72,289.25,288.46,289.145,34559.0,421.0,289.00423
AAPL,2026-06-10 14:50:00+00:00,289.125,289.48,288.8,289.21,25134.0,506.0,289.167063
AAPL,2026-06-10 14:55:00+00:00,289.16,289.85,289.13,289.675,18002.0,391.0,289.450927
AAPL,2026-06-10 15:00:00+00:00,289.74,290.48,289.13,289.97,21391.0,460.0,289.834169
AAPL,2026-06-10 15:05:00+00:00,289.905,290.21,289.475,290.0,14880.0,284.0,289.768314
AAPL,2026-06-10 15:10:00+00:00,290.08,290.65,289.47,290.43,16700.0,324.0,290.092657
AAPL,2026-06-10 15:15:00+00:00,290.42,290.6,289.95,290.285,24189.0,387.0,290.278896
AAPL,2026-06-10 15:20:00+00:00,290.245,290.31,289.735,290.09,18893.0,368.0,290.049205
AAPL,2026-06-10 15:25:00+00:00,290.085,290.32,289.67,290.035,25428.0,410.0,290.013792
AAPL,2026-06-10 15:30:00+00:00,289.98,290.495,289.765,290.3,26880.0,450.0,289.969522
AAPL,2026-06-10 15:35:00+00:00,290.315,290.61,290.19,290.6,23216.0,425.0,290.392219
AAPL,2026-06-10 15:40:00+00:00,290.56,291.52,290.48,291.41,23748.0,389.0,291.014918
AAPL,2026-06-10 15:45:00+00:00,291.37,291.525,290.35,290.66,22106.0,396.0,290.992891
AAPL,2026-06-10 15:50:00+00:00,290.64,290.99,290.225,290.68,21810.0,368.0,290.528853
AAPL,2026-06-10 15:55:00+00:00,290.68,291.295,290.1,291.295,22602.0,338.0,290.780831
AAPL,2026-06-10 16:00:00+00:00,291.32,291.6,291.05,291.315,15956.0,283.0,291.311406
AAPL,2026-06-10 16:05:00+00:00,291.35,291.38,290.77,290.875,11768.0,205.0,291.106042
AAPL,2026-06-10 16:10:00+00:00,290.9,290.98,290.545,290.875,13605.0,247.0,290.73904
AAPL,2026-06-10 16:15:00+00:00,290.895,291.2,290.58,291.2,23225.0,296.0,290.973615
AAPL,2026-06-10 16:20:00+00:00,291.25,291.3,290.785,290.89,16177.0,235.0,291.08978
AAPL,2026-06-10 16:25:00+00:00,290.915,291.71,290.915,291.71,12184.0,231.0,291.419943
AAPL,2026-06-10 16:30:00+00:00,291.71,292.25,291.45,292.21,10586.0,235.0,291.711527
AAPL,2026-06-10 16:35:00+00:00,292.32,292.63,291.97,292.62,29683.0,395.0,292.458184
AAPL,2026-06-10 16:40:00+00:00,292.605,292.97,292.35,292.875,15745.0,282.0,292.673694
AAPL,2026-06-10 16:45:00+00:00,292.855,292.855,292.29,292.62,26690.0,392.0,292.581739
AAPL,2026-06-10 16:50:00+00:00,292.585,292.87,292.51,292.62,17382.0,325.0,292.680434
AAPL,2026-06-10 16:55:00+00:00,292.58,292.595,291.8,292.3,16794.0,296.0,292.245427
AAPL,2026-06-10 17:00:00+00:00,292.31,292.87,292.09,292.8,19911.0,356.0,292.501701
AAPL,2026-06-10 17:05:00+00:00,292.69,292.69,292.12,292.195,10844.0,196.0,292.328109
AAPL,2026-06-10 17:10:00+00:00,292.27,292.27,291.87,292.12,8617.0,166.0,292.033214
AAPL,2026-06-10 17:15:00+00:00,292.07,292.2,291.73,292.04,27368.0,345.0,292.006469
AAPL,2026-06-10 17:20:00+00:00,292.02,292.6,292.02,292.58,19873.0,265.0,292.439758
AAPL,2026-06-10 17:25:00+00:00,292.545,293.195,292.545,293.09,10589.0,179.0,292.925425
AAPL,2026-06-10 17:30:00+00:00,293.15,293.18,292.78,292.935,10786.0,209.0,292.951455
AAPL,2026-06-10 17:35:00+00:00,292.955,292.96,292.575,292.585,15713.0,261.0,292.815754
AAPL,2026-06-10 17:40:00+00:00,292.65,292.975,292.55,292.69,24340.0,381.0,292.802866
AAPL,2026-06-10 17:45:00+00:00,292.72,293.58,292.52,293.445,24917.0,410.0,293.248129
AAPL,2026-06-10 17:50:00+00:00,293.39,293.47,292.62,293.23,20554.0,340.0,293.090804
AAPL,2026-06-10 17:55:00+00:00,293.235,294.06,293.16,294.02,20768.0,386.0,293.728439
AAPL,2026-06-10 18:00:00+00:00,294.02,294.535,293.885,294.535,24490.0,389.0,294.207807
AAPL,2026-06-10 18:05:00+00:00,294.54,294.655,294.25,294.25,16276.0,290.0,294.45427
AAPL,2026-06-10 18:10:00+00:00,294.26,294.64,294.26,294.485,20543.0,317.0,294.504668
AAPL,2026-06-10 18:15:00+00:00,294.5,294.74,294.01,294.33,24319.0,370.0,294.451797
AAPL,2026-06-10 18:20:00+00:00,294.345,294.66,294.22,294.29,14049.0,274.0,294.414914
AAPL,2026-06-10 18:25:00+00:00,294.27,294.39,294.05,294.3,12475.0,236.0,294.247395
AAPL,2026-06-10 18:30:00+00:00,294.19,294.26,293.875,293.975,10483.0,194.0,294.03103
AAPL,2026-06-10 18:35:00+00:00,293.91,293.94,293.385,293.635,15156.0,302.0,293.696191
AAPL,2026-06-10 18:40:00+00:00,293.65,293.79,293.435,293.525,11875.0,228.0,293.595486
AAPL,2026-06-10 18:45:00+00:00,293.58,293.7,293.35,293.42,13922.0,240.0,293.52137
AAPL,2026-06-10 18:50:00+00:00,293.41,293.42,292.97,293.135,11611.0,288.0,293.181413
AAPL,2026-06-10 18:55:00+00:00,293.0,293.07,292.74,292.88,23757.0,405.0,292.920513
AAPL,2026-06-10 19:00:00+00:00,292.88,293.12,292.62,293.0,18842.0,339.0,292.820821
AAPL,2026-06-10 19:05:00+00:00,292.96,293.36,292.76,293.06,21205.0,291.0,293.044495
